task_id,client,project_id,client_tier,team,task_type,seniority,task_complexity_score,brief_quality_score,deadline_pressure,scope_change_flag,pricing_model,created_at,delivered_at,sla_days,sla_breach,hours_spent,billable_hours,ai_usage_pct,ai_assisted,revisions,errors,rework_hours,outcome_score,revenue,cost,profit,created_by,updated_at,task_status,workflow_stage,jira_ticket,legacy_ai_flag,content_version,team_clean,task_type_clean,brief_quality_missing,delivered_at_estimated,sla_days_inferred,delivery_days_actual,hours_spent_low_corrected,billable_hours_estimated,billable_hours_negative_corrected,billable_hours_recalculated,created_month,ai_usage_imputed,rework_hours_corrected,rework_hours_imputed,outcome_score_imputed,revenue_per_hour_temp,cost_per_hour_temp,profit_check,profit_diff,profit_margin_valid,profit_margin,efficiency_ratio_valid,efficiency_ratio,rework_ratio_valid,rework_ratio,cost_per_hour_valid,cost_per_hour,revenue_per_hour_valid,revenue_per_hour,margin_per_hour,delivery_speed_valid,delivery_speed,ai_usage_bin,ai_usage_bin_encoded
T03071,Client_A,P063,high,Media,dev,junior,4,4.0,medium,0,hourly,2025-11-01,2025-11-02,10.0,0,20.53,17.03,0.75,True,4,1,1.58,77.24,2005.46,955.98,1049.48,user_101,2025-11-01,in_progress,briefing,JIRA-94649,false,final,Media,dev,0,0,0,1,0,0,0,0,2025-11,0,0,0,0,97.68436434486118,46.56502679006332,1049.48,0.0,1,0.5233113599872349,1,0.8295177788602046,1,0.07696054554310765,1,46.56502679006332,1,97.68436434486118,51.11933755479786,1,0.1,High (60-80%),4
T03072,Client_B,P045,mid,Design,ticket,junior,2,4.0,medium,0,hourly,2026-04-21,2026-04-27,7.0,0,7.07,3.66,0.24,True,1,0,1.07,60.28,398.65,377.99,20.659999999999968,user_091,2026-04-24,in_progress,qa,JIRA-43668,false,v1,Design,ticket,0,0,0,6,0,0,0,0,2026-04,0,0,0,0,56.386138613861384,53.46393210749646,20.659999999999968,0.0,1,0.051824909068104774,1,0.5176803394625177,1,0.15134370579915135,1,53.46393210749646,1,56.386138613861384,2.9222065063649225,1,0.8571428571428571,Low-Medium (20-40%),2
T03073,Client_H,P001,mid,Design,ticket,senior,2,1.0,low,0,fixed,2026-01-07,2026-01-12,3.0,1,7.2,4.22,0.0,False,4,1,2.1,74.99,589.56,611.07,-21.510000000000105,user_057,2026-01-07,delivered,client_review,JIRA-80238,true,v3,Design,ticket,0,0,0,5,0,0,0,0,2026-01,0,0,0,0,81.88333333333333,84.87083333333334,-21.510000000000105,0.0,1,-0.03648483614899265,1,0.586111111111111,1,0.2916666666666667,1,84.87083333333334,1,81.88333333333333,-2.9875000000000114,1,1.6666666666666667,Low (0-20%),1
T03074,Client_C,P057,high,SEO,design,senior,4,5.0,high,0,value_based,2025-11-05,2025-11-09,2.0,1,11.52,6.33,0.5,True,2,1,1.49,86.38,2123.12,755.3,1367.82,user_006,2025-11-09,review,briefing,JIRA-51662,false,v4,SEO,design,0,0,0,4,0,0,0,0,2025-11,0,0,0,0,184.29861111111111,65.56423611111111,1367.82,0.0,1,0.6442499717397039,1,0.5494791666666667,1,0.1293402777777778,1,65.56423611111111,1,184.29861111111111,118.734375,1,2.0,Medium-High (40-60%),3
T03075,Client_D,P033,low,SEO,report,senior,1,3.0,low,0,fixed,2026-05-02,2026-05-08,5.0,1,13.96,10.22,0.2,True,3,1,0.96,69.17,572.88,1565.05,-992.17,user_011,2026-05-09,in_progress,execution,JIRA-94804,true,v1,SEO,report,0,0,0,6,0,0,0,0,2026-05,0,0,0,0,41.03724928366762,112.10959885386818,-992.17,0.0,1,-1.7318984778662196,1,0.7320916905444126,1,0.06876790830945557,1,112.10959885386818,1,41.03724928366762,-71.07234957020056,1,1.2,Low-Medium (20-40%),2
T03076,Client_G,P022,high,Content,design,junior,3,4.0,medium,0,hourly,2025-07-16,2025-07-21,3.0,1,11.65,8.49,0.43,True,2,3,2.02,62.23,1090.8,427.47,663.3299999999999,user_087,2025-07-17,review,qa,JIRA-45980,false,v2,Content,design,0,0,0,5,0,0,0,0,2025-07,1,0,0,0,93.63090128755364,36.69270386266095,663.3299999999999,0.0,1,0.6081133113311331,1,0.728755364806867,1,0.17339055793991415,1,36.69270386266095,1,93.63090128755364,56.93819742489269,1,1.6666666666666667,Medium-High (40-60%),3
T03077,Client_B,P046,mid,Desgn,design,junior,1,5.0,medium,0,fixed,2025-12-03,2025-12-09,3.0,1,6.67,4.42,0.25,True,0,0,1.07,90.36,668.38,298.7,369.68,user_106,2025-12-03,blocked,finalized,JIRA-19977,true,v3,Design,design,0,0,0,6,0,0,0,0,2025-12,0,0,0,0,100.20689655172414,44.78260869565217,369.68,0.0,1,0.5530985367605254,1,0.6626686656671664,1,0.16041979010494753,1,44.78260869565217,1,100.20689655172414,55.42428785607197,1,2.0,Low-Medium (20-40%),2
T03078,Client_H,P010,high,Design,dev,mid,3,2.0,low,0,hourly,2025-09-09,2025-09-14,5.0,0,12.21,9.2,0.23,True,4,0,2.24,74.66,757.77,642.58,115.18999999999994,user_001,2025-09-12,delivered,briefing,JIRA-36802,true,final,Design,dev,0,0,0,5,0,0,0,0,2025-09,0,0,0,0,62.061425061425055,52.62735462735463,115.18999999999994,0.0,1,0.15201182416828318,1,0.7534807534807534,1,0.18345618345618345,1,52.62735462735463,1,62.061425061425055,9.434070434070428,1,1.0,Low-Medium (20-40%),2
T03079,Client_F,P039,low,SEO,report,junior,2,3.0,medium,0,fixed,2026-05-12,2026-05-20,7.0,1,12.02,8.26475300400534,0.18,True,6,1,0.56,66.75,712.08,644.41,67.67000000000007,user_039,2026-05-13,review,finalized,JIRA-28940,true,final,SEO,report,0,0,0,8,0,1,0,0,2026-05,0,0,0,1,59.24126455906823,53.61148086522463,67.67000000000007,0.0,1,0.09503145713964732,1,0.6875834445927904,1,0.046589018302828626,1,53.61148086522463,1,59.24126455906823,5.629783693843599,1,1.1428571428571428,Low (0-20%),1
T03080,Client_A,P019,mid,Content,article,mid,3,4.0,low,0,hourly,2026-01-03,2026-01-07,2.0,1,8.63,7.21,0.25,True,2,2,0.0,64.59,198.13,373.05,-174.92000000000002,user_091,2026-01-06,in_progress,finalized,JIRA-35992,true,v3,Content,article,0,0,0,4,0,0,0,0,2026-01,0,0,0,0,22.958285052143683,43.227114716106605,-174.92000000000002,0.0,1,-0.8828546913642559,1,0.8354577056778678,1,0.0,1,43.227114716106605,1,22.958285052143683,-20.268829663962922,1,2.0,Low-Medium (20-40%),2
T03081,Client_D,P001,low,SEO,report_task,mid,2,3.0,medium,0,value_based,2025-08-05,2025-08-12,7.0,0,10.03,7.18,0.0,False,5,0,2.18,83.64,1119.97,451.68,668.29,user_024,2025-08-11,review,briefing,JIRA-90563,false,final,SEO,report,0,0,0,7,0,0,0,0,2025-08,0,0,0,0,111.66201395812563,45.03290129611167,668.29,0.0,1,0.5967034831290123,1,0.7158524426719841,1,0.2173479561316052,1,45.03290129611167,1,111.66201395812563,66.62911266201397,1,1.0,Low (0-20%),1
T03082,Client_H,P057,low,Media,article,mid,2,2.0,medium,0,fixed,2025-10-17,2025-10-23,10.0,0,16.64,11.39,0.31,True,4,0,4.7,70.95,695.03,913.59,-218.5600000000001,user_104,2025-10-19,delivered,client_review,JIRA-74615,true,v2,Media,article,0,0,0,6,0,0,0,0,2025-10,1,0,0,0,41.76862980769231,54.90324519230769,-218.56000000000006,-2.842170943040401e-14,1,-0.31446124627713923,1,0.6844951923076923,1,0.2824519230769231,1,54.90324519230769,1,41.76862980769231,-13.134615384615387,1,0.6,Low-Medium (20-40%),2
T03083,Client_F,P020,high,Content,ad,mid,5,3.0,medium,0,hourly,2025-09-23,2025-09-27,7.0,0,14.72,13.54,0.84,True,5,4,3.31,47.23,1319.17,799.88,519.2900000000001,user_067,2025-09-24,delivered,briefing,,true,final,Content,ad,0,0,0,4,0,0,0,0,2025-09,0,0,0,0,89.61752717391305,54.33967391304348,519.2900000000001,0.0,1,0.39364903689441094,1,0.919836956521739,1,0.2248641304347826,1,54.33967391304348,1,89.61752717391305,35.27785326086957,1,0.5714285714285714,Very High (80-100%),5
T03084,Client_A,P031,high,SEO,ad,mid,3,4.0,medium,0,fixed,2026-01-11,2026-01-14,2.0,1,9.08,7.51,0.39,True,2,0,1.37,63.95,1032.99,413.0,619.99,user_060,2026-01-17,review,client_review,JIRA-48514,unknown,v2,SEO,ad,0,0,0,3,0,0,0,0,2026-01,0,0,0,0,113.76541850220265,45.48458149779736,619.99,0.0,1,0.6001897404621536,1,0.8270925110132158,1,0.15088105726872247,1,45.48458149779736,1,113.76541850220265,68.2808370044053,1,1.5,Low-Medium (20-40%),2
T03085,Client_E,P016,mid,Content,design,junior,2,2.0,high,0,fixed,2025-11-09,2025-11-13,2.0,1,14.53,7.18,0.64,True,6,2,4.69,49.11,828.33,1068.04,-239.70999999999992,user_090,2025-11-16,in_progress,execution,,false,final,Content,design,0,0,0,4,0,0,0,0,2025-11,0,0,0,0,57.00825877494839,73.50584996558844,-239.70999999999992,0.0,1,-0.28938949452512874,1,0.4941500344115623,1,0.3227804542326222,1,73.50584996558844,1,57.00825877494839,-16.49759119064005,1,2.0,High (60-80%),4
T03086,Client_F,P021,mid,Content,dev,senior,4,2.0,medium,1,hourly,2026-02-07,2026-02-14,5.0,1,21.55,17.04,0.2,True,2,1,5.22,52.84,1482.31,1294.14,188.16999999999985,user_028,2026-02-12,delivered,qa,JIRA-46874,false,v3,Content,dev,0,0,0,7,0,0,0,0,2026-02,0,0,0,0,68.78468677494199,60.052900232018565,188.16999999999985,0.0,1,0.12694375670406316,1,0.7907192575406032,1,0.2422273781902552,1,60.052900232018565,1,68.78468677494199,8.731786542923423,1,1.4,Low-Medium (20-40%),2
T03087,Client_C,P042,high,SEO,report,junior,1,1.0,medium,0,fixed,2025-11-03,2025-11-08,3.0,1,7.89,7.89,0.2,True,5,0,1.06,71.4,728.25,314.73,413.52,user_092,2025-11-06,review,qa,JIRA-82146,true,v3,SEO,report,0,0,0,5,0,0,0,0,2025-11,0,0,0,0,92.30038022813689,39.88973384030419,413.52,0.0,1,0.567826982492276,1,1.0,1,0.1343472750316857,1,39.88973384030419,1,92.30038022813689,52.4106463878327,1,1.6666666666666667,Low-Medium (20-40%),2
T03088,Client_F,P012,mid,SEO,dev,mid,4,4.0,medium,0,fixed,2026-04-18,2026-04-21,7.0,0,7.97,5.9,0.41,True,3,2,1.68,69.42,1814.55,593.4,1221.15,user_117,2026-04-26,delivered,execution,JIRA-74356,unknown,v1,SEO,dev,0,0,0,3,0,0,0,0,2026-04,0,0,0,0,227.67252195734002,74.45420326223338,1221.15,0.0,1,0.6729767711002729,1,0.7402760351317441,1,0.2107904642409034,1,74.45420326223338,1,227.67252195734002,153.21831869510663,1,0.42857142857142855,Medium-High (40-60%),3
T03089,Client_H,P013,mid,Media,dev,mid,2,2.0,medium,0,hourly,2026-05-11,2026-05-14,7.0,0,34.86,25.29,0.0,False,3,1,2.36,51.32,3170.35,2039.48,1130.87,user_009,2026-05-17,review,execution,JIRA-69561,false,v2,Media,dev,0,0,0,3,0,0,0,0,2026-05,0,0,0,0,90.94520940906483,58.504876649454964,1130.87,0.0,1,0.3567019414260255,1,0.725473321858864,1,0.06769936890418818,1,58.504876649454964,1,90.94520940906483,32.440332759609866,1,0.42857142857142855,Low (0-20%),1
T03090,Client_C,P032,high,Design,Release,mid,2,3.0,high,0,hourly,2025-12-03,2025-12-09,7.0,0,11.5,5.75,0.0,False,4,1,1.4,44.99,744.13,862.42,-118.28999999999996,user_053,2025-12-03,in_progress,qa,,true,v3,Design,release,0,0,0,6,0,0,0,0,2025-12,0,0,0,0,64.70695652173913,74.99304347826087,-118.28999999999996,0.0,1,-0.15896415948826143,1,0.5,1,0.1217391304347826,1,74.99304347826087,1,64.70695652173913,-10.286086956521743,1,0.8571428571428571,Low (0-20%),1
T03091,Client_C,P019,high,SEO,ticket,mid,1,4.0,medium,0,hourly,2026-04-19,2026-04-24,2.0,1,4.89,1.84,0.59,True,3,1,1.14,62.43,213.05,351.95,-138.89999999999998,user_004,2026-04-26,review,execution,JIRA-64329,true,v3,SEO,ticket,0,0,0,5,0,0,0,0,2026-04,0,0,0,0,43.56850715746422,71.97341513292434,-138.89999999999998,0.0,1,-0.6519596338887583,1,0.376278118609407,1,0.2331288343558282,1,71.97341513292434,1,43.56850715746422,-28.404907975460127,1,2.5,Medium-High (40-60%),3
T03092,Client_H,P040,low,Media,report,senior,5,3.0,medium,0,hourly,2026-03-28,2026-03-30,7.0,0,21.82,16.6,0.28,True,1,3,1.71,35.93,1732.33,1308.99,423.3399999999999,user_016,2026-04-04,delivered,execution,JIRA-61813,true,v4,Media,report,0,0,0,2,0,0,0,0,2026-03,0,0,0,0,79.39184234647112,59.9903758020165,423.3399999999999,0.0,1,0.24437607153371468,1,0.7607699358386801,1,0.07836846929422547,1,59.9903758020165,1,79.39184234647112,19.40146654445462,1,0.2857142857142857,Low-Medium (20-40%),2
T03093,Client_A,P006,low,Design,report,senior,5,2.0,high,0,hourly,2025-10-19,2025-10-24,3.0,1,16.88,15.37,0.76,True,7,1,4.19,64.96,1392.2,1553.37,-161.16999999999985,user_029,2025-10-26,in_progress,finalized,JIRA-75984,true,v1,Design,report,0,0,0,5,0,0,0,0,2025-10,0,0,0,0,82.47630331753555,92.02428909952607,-161.16999999999985,0.0,1,-0.11576641287171371,1,0.9105450236966824,1,0.24822274881516593,1,92.02428909952607,1,82.47630331753555,-9.54798578199052,1,1.6666666666666667,High (60-80%),4
T03094,Client_E,P063,low,Design,ad,senior,3,4.0,medium,1,fixed,2026-05-19,2026-05-23,3.0,1,13.3,10.81,0.29,True,3,0,1.48,73.05,727.54,1033.82,-306.28,user_028,2026-05-19,in_progress,finalized,,unknown,v1,Design,ad,0,0,0,4,0,0,0,0,2026-05,0,0,0,0,54.702255639097736,77.73082706766917,-306.28,0.0,1,-0.42098028974351925,1,0.812781954887218,1,0.1112781954887218,1,77.73082706766917,1,54.702255639097736,-23.028571428571432,1,1.3333333333333333,Low-Medium (20-40%),2
T03095,Client_A,P062,high,Media,design,mid,4,3.0,low,0,fixed,2026-01-07,2026-01-10,3.0,0,10.54,5.52,0.0,False,6,1,1.54,59.84,1597.34,606.58,990.76,user_053,2026-01-15,delivered,qa,JIRA-37245,false,v2,Media,design,0,0,0,3,0,0,0,0,2026-01,0,0,0,0,151.55028462998104,57.550284629981036,990.7599999999999,1.1368683772161603e-13,1,0.6202561758924212,1,0.523719165085389,1,0.1461100569259962,1,57.550284629981036,1,151.55028462998104,94.0,1,1.0,Low (0-20%),1
T03096,Client_E,P031,mid,Design,release,mid,5,4.0,high,0,fixed,2025-07-28,2025-08-04,3.0,1,14.16,10.8,0.48,True,7,0,2.57,73.51,2054.09,750.13,1303.96,user_040,2025-07-30,in_progress,briefing,JIRA-99345,true,final,Design,release,0,0,0,7,0,0,0,0,2025-07,0,0,0,0,145.06285310734464,52.9752824858757,1303.96,0.0,1,0.6348115223773058,1,0.7627118644067797,1,0.18149717514124292,1,52.9752824858757,1,145.06285310734464,92.08757062146893,1,2.3333333333333335,Medium-High (40-60%),3
T03097,Client_B,P005,mid,Design,report,junior,3,3.0,medium,0,fixed,2026-02-20,2026-02-23,7.0,0,6.81,4.48,0.79,True,5,1,1.58,85.55,1182.54,308.48,874.06,user_109,2026-02-23,review,qa,JIRA-78760,true,v1,Design,report,0,0,0,3,0,0,0,0,2026-02,0,0,0,0,173.64757709251103,45.29809104258444,874.06,0.0,1,0.7391377881509293,1,0.6578560939794421,1,0.23201174743024966,1,45.29809104258444,1,173.64757709251103,128.34948604992658,1,0.42857142857142855,High (60-80%),4
T03098,Client_A,P007,high,SEO,release,senior,3,1.0,high,0,hourly,2025-07-20,2025-07-26,7.0,0,46.89,25.2,0.59,True,3,1,2.4,46.62,2910.6,2835.64,74.96000000000004,user_047,2025-07-20,delivered,client_review,JIRA-84794,false,v2,SEO,release,0,0,0,6,0,0,0,0,2025-07,0,0,0,0,62.07293666026871,60.474301556835144,74.96000000000004,0.0,1,0.02575414003985434,1,0.5374280230326295,1,0.05118362124120281,1,60.474301556835144,1,62.07293666026871,1.5986351034335655,1,0.8571428571428571,Medium-High (40-60%),3
T03099,Client_B,P011,high,Media,ad,mid,3,3.0,high,0,hourly,2025-11-12,2025-11-17,7.0,0,6.38,4.85,0.56,True,3,1,3.69,55.77,420.36,256.28,164.08000000000004,user_032,2025-11-14,delivered,qa,JIRA-45073,true,final,Media,ad,0,0,0,5,0,0,0,0,2025-11,0,0,0,0,65.8871473354232,40.1692789968652,164.08000000000004,0.0,1,0.390332096298411,1,0.7601880877742946,1,0.5783699059561128,1,40.1692789968652,1,65.8871473354232,25.71786833855799,1,0.7142857142857143,Medium-High (40-60%),3
T03100,Client_H,P005,low,Content,design,mid,4,5.0,medium,0,hourly,2026-01-27,2026-01-30,3.0,0,5.1,5.1,0.58,True,7,1,1.18,61.83,417.78,236.9,180.88,user_003,2026-02-03,in_progress,briefing,JIRA-99200,true,v3,Content,design,0,0,0,3,0,0,0,0,2026-01,0,0,0,0,81.91764705882353,46.450980392156865,180.87999999999997,2.842170943040401e-14,1,0.4329551438556178,1,1.0,1,0.23137254901960785,1,46.450980392156865,1,81.91764705882353,35.46666666666667,1,1.0,Medium-High (40-60%),3
T03101,Client_D,P052,mid,Design,article,senior,2,3.0,low,0,hourly,2025-07-01,2025-07-06,10.0,0,12.75,8.5,0.0,False,4,0,1.26,95.71,655.22,783.49,-128.26999999999998,user_074,2025-07-06,in_progress,briefing,JIRA-24355,false,final,Design,article,0,0,0,5,0,0,0,0,2025-07,0,0,0,0,51.38980392156863,61.450196078431375,-128.26999999999998,0.0,1,-0.19576630749977103,1,0.6666666666666666,1,0.09882352941176471,1,61.450196078431375,1,51.38980392156863,-10.060392156862747,1,0.5,Low (0-20%),1
T03102,Client_F,P032,high,SEO,release,junior,3,1.0,low,0,fixed,2025-09-13,2025-09-19,10.0,0,15.24,6.36,0.56,True,2,3,1.6,57.27,1604.23,815.11,789.12,user_073,2025-09-16,in_progress,client_review,,false,final,SEO,release,0,0,0,6,0,0,0,0,2025-09,0,0,0,0,105.26443569553805,53.48490813648294,789.12,0.0,1,0.4918995405895663,1,0.4173228346456693,1,0.10498687664041995,1,53.48490813648294,1,105.26443569553805,51.77952755905511,1,0.6,Medium-High (40-60%),3
T03103,Client_G,P005,low,Media,design,junior,5,5.0,medium,0,hourly,2026-02-08,2026-02-08,2.0,0,31.93,19.9,0.59,True,4,4,3.01,55.24,1950.31,1738.38,211.92999999999984,user_093,2026-02-09,delivered,client_review,JIRA-74802,false,v1,Media,design,0,0,0,0,0,0,0,0,2026-02,0,0,0,0,61.08080175383652,54.44347009082368,211.92999999999984,0.0,1,0.10866477636888487,1,0.6232383338553085,1,0.09426871280927027,1,54.44347009082368,1,61.08080175383652,6.637331663012837,1,0.0,Medium-High (40-60%),3
T03104,Client_D,P059,mid,Design,ticket,mid,3,1.0,medium,0,hourly,2025-09-06,2025-09-09,2.0,1,4.07,3.18,0.38,True,4,1,0.0,56.22,338.45,226.02,112.42999999999998,user_099,2025-09-06,in_progress,qa,JIRA-29114,false,v1,Design,ticket,0,0,0,3,0,0,0,0,2025-09,1,0,0,0,83.15724815724815,55.533169533169534,112.42999999999998,0.0,1,0.3321908701433003,1,0.7813267813267813,1,0.0,1,55.533169533169534,1,83.15724815724815,27.624078624078614,1,1.5,Low-Medium (20-40%),2
T03105,Client_F,P060,high,SEO,report,junior,3,4.0,low,0,fixed,2026-02-01,2026-02-03,3.0,0,14.05,9.88,0.37,True,1,0,2.19,81.68,1363.7,899.81,463.8900000000001,user_092,2026-02-08,delivered,finalized,JIRA-49613,false,v3,SEO,report,0,0,0,2,0,0,0,0,2026-02,0,0,0,0,97.06049822064057,64.04341637010675,463.8900000000001,0.0,1,0.3401701253941483,1,0.703202846975089,1,0.15587188612099642,1,64.04341637010675,1,97.06049822064057,33.01708185053381,1,0.6666666666666666,Low-Medium (20-40%),2
T03106,Client_C,P048,mid,Design,design,senior,3,4.0,medium,0,fixed,2026-01-19,2026-01-24,3.0,1,37.11621812920031,3.64,0.5,True,1,0,1.73,85.81,1200.17,427.78,772.3900000000001,user_114,2026-01-23,review,qa,JIRA-17521,true,v3,Design,design,0,0,0,5,0,0,0,0,2026-01,0,0,0,0,32.33546035919523,11.525419925890944,772.3900000000001,0.0,1,0.6435671613188132,1,0.09807033645856057,1,0.04661035221794225,1,11.525419925890944,1,32.33546035919523,20.810040433304287,1,1.6666666666666667,Medium-High (40-60%),3
T03107,Client_A,P017,high,SEO,release,junior,4,5.0,low,0,hourly,2025-09-29,2025-10-04,5.0,0,11.47,5.75,0.55,True,4,4,2.37,75.7,719.74,339.77,379.97,user_022,2025-10-04,in_progress,briefing,JIRA-65827,false,final,SEO,release,0,0,0,5,0,0,0,0,2025-09,0,0,0,0,62.74978204010462,29.622493461203135,379.97,0.0,1,0.5279267513268681,1,0.5013077593722755,1,0.2066259808195292,1,29.622493461203135,1,62.74978204010462,33.127288578901485,1,1.0,Medium-High (40-60%),3
T03108,Client_C,P052,high,SEO,ticket,senior,3,3.0,medium,0,hourly,2026-01-24,2026-01-27,3.0,0,10.28,7.068357810413885,0.23,True,3,0,1.17,81.19,386.31,603.33,-217.02000000000004,user_039,2026-01-31,in_progress,qa,JIRA-34780,false,v3,SEO,ticket,0,0,0,3,0,0,1,0,2026-01,0,0,0,0,37.57879377431907,58.68968871595332,-217.02000000000004,0.0,1,-0.5617768113691078,1,0.6875834445927904,1,0.11381322957198443,1,58.68968871595332,1,37.57879377431907,-21.11089494163425,1,1.0,Low-Medium (20-40%),2
T03109,Client_C,P003,low,Design,ticket,mid,4,5.0,low,0,hourly,2025-09-10,2025-09-13,7.0,0,4.9,1.17,0.0,False,2,0,1.88,70.56,87.9,285.88,-197.98,user_117,2025-09-14,delivered,client_review,,true,v4,Design,ticket,0,0,0,3,0,0,0,0,2025-09,0,0,0,0,17.93877551020408,58.342857142857135,-197.98,0.0,1,-2.2523321956769053,1,0.2387755102040816,1,0.38367346938775504,1,58.342857142857135,1,17.93877551020408,-40.40408163265305,1,0.42857142857142855,Low (0-20%),1
T03110,Client_G,P056,low,Media,release,junior,3,2.0,low,0,hourly,2026-01-24,2026-01-28,2.0,1,15.39,12.15,0.26,True,5,2,2.11,60.05,467.76,517.79,-50.02999999999997,user_030,2026-02-02,blocked,briefing,,true,v1,Media,release,0,0,0,4,0,0,0,0,2026-01,0,0,0,0,30.393762183235864,33.64457439896036,-50.02999999999997,0.0,1,-0.10695655891910376,1,0.7894736842105263,1,0.13710201429499674,1,33.64457439896036,1,30.393762183235864,-3.250812215724494,1,2.0,Low-Medium (20-40%),2
T03111,Client_F,P045,mid,SEO,release,mid,4,2.0,medium,0,value_based,2025-08-10,2025-08-15,5.0,0,16.39,14.43,0.57,True,4,1,2.24,53.52,2635.97,1033.24,1602.7299999999998,user_100,2025-08-15,in_progress,qa,JIRA-83374,true,v2,SEO,release,0,0,0,5,0,0,0,0,2025-08,0,0,0,0,160.82794386821232,63.04087858450274,1602.7299999999998,0.0,1,0.6080228530673718,1,0.8804148871262965,1,0.1366687004270897,1,63.04087858450274,1,160.82794386821232,97.78706528370958,1,1.0,Medium-High (40-60%),3
T03112,Client_B,P059,mid,Content,ticket,junior,1,3.0,medium,0,fixed,2026-03-27,2026-03-30,5.0,0,6.4,3.48,0.47,True,3,2,1.43,73.52,428.35,340.5,87.85000000000002,user_110,2026-04-03,review,qa,JIRA-62996,false,v1,Content,ticket,0,0,0,3,0,0,0,0,2026-03,0,0,0,0,66.9296875,53.203125,87.85000000000002,0.0,1,0.20508929613633714,1,0.54375,1,0.22343749999999998,1,53.203125,1,66.9296875,13.7265625,1,0.6,Medium-High (40-60%),3
T03113,Client_C,P040,mid,SEO,design,senior,3,3.0,medium,1,hourly,2025-11-18,2025-11-23,5.0,0,9.26,6.28,0.23,True,7,1,1.68,69.21,737.18,665.23,71.94999999999993,user_035,2025-11-23,review,execution,JIRA-86817,true,v2,SEO,design,0,0,0,5,0,0,0,0,2025-11,0,0,0,0,79.60907127429805,71.83909287257019,71.94999999999993,0.0,1,0.09760167123361993,1,0.6781857451403888,1,0.1814254859611231,1,71.83909287257019,1,79.60907127429805,7.769978401727855,1,1.0,Low-Medium (20-40%),2
T03114,Client_D,P003,low,Content,article,senior,5,2.0,low,0,hourly,2025-09-19,2025-09-25,7.0,0,13.92,4.69,0.52,True,2,0,0.92,61.57,509.89,958.71,-448.8200000000001,user_055,2025-09-27,blocked,finalized,JIRA-63843,unknown,v2,Content,article,0,0,0,6,0,0,0,0,2025-09,0,0,0,0,36.63002873563218,68.8728448275862,-448.82000000000005,-5.684341886080802e-14,1,-0.8802290690148858,1,0.3369252873563219,1,0.06609195402298851,1,68.8728448275862,1,36.63002873563218,-32.242816091954026,1,0.8571428571428571,Medium-High (40-60%),3
T03115,Client_D,P053,low,Design,report,senior,1,5.0,medium,0,hourly,2025-07-09,2025-07-11,2.0,0,10.56,8.58,0.0,False,1,0,1.32,74.66,951.99,877.07,74.91999999999996,user_115,2025-07-11,review,qa,JIRA-95604,false,final,Design,report,0,0,0,2,0,0,0,0,2025-07,0,0,0,0,90.15056818181817,83.05587121212122,74.91999999999996,0.0,1,0.07869830565447111,1,0.8125,1,0.125,1,83.05587121212122,1,90.15056818181817,7.094696969696955,1,1.0,Low (0-20%),1
T03116,Client_A,P041,mid,SEO,article,senior,2,2.0,medium,0,hourly,2025-12-20,2025-12-23,7.0,0,10.75,5.92,0.31,True,3,2,3.2,63.08,660.36,858.4,-198.04,user_068,2025-12-23,review,qa,,false,v2,SEO,article,0,0,0,3,0,0,0,0,2025-12,0,0,0,0,61.42883720930233,79.85116279069767,-198.03999999999996,-2.842170943040401e-14,1,-0.29989702586467987,1,0.5506976744186046,1,0.29767441860465116,1,79.85116279069767,1,61.42883720930233,-18.42232558139534,1,0.42857142857142855,Low-Medium (20-40%),2
T03117,Client_E,P022,mid,SEO,design,junior,3,2.0,high,0,hourly,2025-07-30,2025-08-07,3.0,1,12.38,5.79,0.38,True,5,1,9.55,59.71,621.07,548.45,72.62,user_057,2025-08-06,in_progress,execution,,true,v3,SEO,design,0,0,0,8,0,0,0,0,2025-07,1,0,0,0,50.16720516962843,44.30129240710824,72.62,0.0,1,0.11692723847553416,1,0.4676898222940226,1,0.77140549273021,1,44.30129240710824,1,50.16720516962843,5.865912762520189,1,2.6666666666666665,Low-Medium (20-40%),2
